Image,Theme,Category,Source,Valence_mean,Valence_SD,Valence_N,Arousal_mean,Arousal_SD,Arousal_N,...1,Valence_mean_men,Valence_SD_men,Valence_N_men,Valence_mean_women,Valence_SD_women,Valence_N_women,Arousal_mean_men,Arousal_SD_men,Arousal_N_men,Arousal_mean_women,Arousal_SD_women,Arousal_N_women
I84,Boat 1,Object,Pixabay,4.57407407407407,1.12908617175431,108,2.79807692307692,1.71447185500323,104,I84,4.561403509,1.052506258,57,4.588235294,1.219450214,51,2.551020408,1.581945328,49,3.018181818,1.810370425,55
I745,Sidewalk 2,Object,Pixabay,4.56862745098039,1.1389573477664,102,2.41584158415842,1.36577689783268,101,I745,4.4,1.009049958,45,4.714285714,1.231618089,56,2.448979592,1.323839499,49,2.384615385,1.416345008,52
I719,School 4,Person,Pixabay,4.56481481481481,1.16228222277808,108,3.31730769230769,1.60862012312503,104,I719,4.49122807,1.182050383,57,4.647058824,1.145836453,51,2.93877551,1.463559634,49,3.654545455,1.669089149,55
I775,Snow 3,Scene,Pixabay,4.56481481481481,0.930010030577483,108,2.33653846153846,1.51760271431833,104,I775,4.596491228,0.979424925,57,4.529411765,0.879839558,51,2.387755102,1.552099741,49,2.290909091,1.499045712,55
I91,Bored pose 6,Person,Pixabay,4.55882352941176,1.20702177797677,102,3.38613861386139,1.58095096084416,101,I91,4.181818182,0.946787156,44,4.844827586,1.308564556,58,3.212765957,1.488158626,47,3.576923077,1.649077625,52
I285,Drink 1,Object,Pixabay,4.55882352941176,1.02998153796551,102,2.71287128712871,1.61453791323317,101,I285,4.613636364,0.784023881,44,4.517241379,1.188266898,58,2.914893617,1.54398957,47,2.519230769,1.650791665,52
I626,Pigeon 1,Animal,Pixabay,4.55882352941176,1.01057310876243,102,2.42574257425743,1.53196954704371,101,I626,4.488888889,0.894991677,45,4.625,1.104741846,56,2.326530612,1.359959483,49,2.519230769,1.686048689,52
I635,Pinecone 4,Object,Pixabay,4.54901960784314,0.950533471688317,102,2.34653465346535,1.47942991428696,101,I635,4.511111111,0.968180633,45,4.589285714,0.949196516,56,2.448979592,1.514667517,49,2.25,1.453528499,52
I666,Rock climbing 3,Person,Wikipedia,4.54901960784314,1.17420671329725,102,4.46534653465347,1.65870043368683,101,I666,4.311111111,1.27604186,45,4.732142857,1.070107411,56,4.693877551,1.648282966,49,4.25,1.655353762,52
I774,Snow 2,Scene,Pixabay,4.54901960784314,0.816020905629021,102,2.25742574257426,1.43981571978177,101,I774,4.454545455,0.627084263,44,4.620689655,0.933350618,58,2.361702128,1.480680395,47,2.096153846,1.375693984,52
I803,Street 1,Scene,Pixabay,4.54901960784314,0.960893262021263,102,2.66336633663366,1.47835873672646,101,I803,4.688888889,0.900056115,45,4.446428571,1.007600983,56,2.836734694,1.57251045,49,2.5,1.379115943,52
I622,Picnic 3,Person,Pixabay,4.5462962962963,1.18703478253142,108,3.26923076923077,1.66768701651823,104,I622,4.578947368,1.194442016,57,4.509803922,1.189496516,51,2.836734694,1.650087608,49,3.654545455,1.60113596,55
I797,Stingray 1,Animal,Pixabay,4.54455445544554,1.12716238825865,101,3.56310679611651,1.58837630075385,103,I797,4.293103448,1.076195715,58,4.88372093,1.11716696,43,3.775510204,1.597723721,49,3.358490566,1.58228583,53
I624,Pig 1,Animal,Wikipedia,4.53921568627451,1.07787440833686,102,3.24752475247525,1.6149671240868,101,I624,4.5,0.902193709,44,4.568965517,1.201053178,58,3.191489362,1.569246536,47,3.346153846,1.667269876,52
I627,Pigeon 2,Animal,Pixabay,4.53921568627451,0.929937383471192,102,2.27722772277228,1.38649783181358,101,I627,4.533333333,0.868645759,45,4.553571429,0.989391785,56,2.346938776,1.392704509,49,2.211538462,1.390958739,52
I664,Rock climbing 1,Person,Wikipedia,4.53921568627451,1.05934379676831,102,4.25742574257426,1.53397174254635,101,I664,4.522727273,0.927327652,44,4.551724138,1.15731713,58,4.319148936,1.415847925,47,4.211538462,1.625007251,52
I720,School 5,Person,Pixabay,4.53921568627451,1.04048321435546,102,2.63366336633663,1.30171250495052,101,I720,4.204545455,0.929604704,44,4.793103448,1.055621887,58,2.744680851,1.241809429,47,2.557692308,1.363580373,52
I9,Alcohol 6,Object,Pixabay,4.53703703703704,1.04502314892686,108,2.64423076923077,1.63052358754159,104,I9,4.49122807,1.182050383,57,4.588235294,0.875818944,51,2.612244898,1.591858538,49,2.672727273,1.678342938,55
I799,Stingray 3,Animal,Pixabay,4.53465346534653,1.196364128814,101,4.0873786407767,1.62158719219543,103,I799,4.413793103,1.139936637,58,4.697674419,1.263684781,43,4.224489796,1.544685865,49,3.943396226,1.703109084,53
I630,Pigeon 5,Animal,Pixabay,4.52777777777778,1.2489871285774,108,2.50961538461538,1.52006126797632,104,I630,4.50877193,1.226534127,57,4.549019608,1.285515079,51,2.448979592,1.608068516,49,2.563636364,1.449950655,55
I2,Acorns 2,Object,Pixabay,4.51960784313725,0.841149521760358,102,2.22772277227723,1.39915108632922,101,I2,4.409090909,0.69275929,44,4.603448276,0.935454766,58,2.510638298,1.516178555,47,1.942307692,1.194980704,52
I73,Billiards 1,Object,Pixabay,4.51960784313725,0.817268962803335,102,2.57425742574257,1.51885835187792,101,I73,4.688888889,0.900056115,45,4.392857143,0.73059307,56,2.755102041,1.507351599,49,2.403846154,1.524436449,52
I613,Party 1,Person,Pixabay,4.51960784313725,0.919862152359698,102,2.94059405940594,1.4270373658613,101,I613,4.488888889,1.014042814,45,4.553571429,0.851087921,56,3.244897959,1.362146166,49,2.653846154,1.440106415,52
I671,Rocks 4,Object,Pixabay,4.51960784313725,0.951605128158669,102,2.17821782178218,1.40993644965977,101,I671,4.488888889,0.944414735,45,4.553571429,0.970841113,56,2.020408163,1.266389157,49,2.326923077,1.530361406,52
I546,Nude man 7,Person,Flickr/O. G.,4.51485148514851,1.15424314064359,101,3.74757281553398,1.98384873811598,103,I546,4.137931034,1.033615285,58,5.023255814,1.123098861,43,2.918367347,2.069991291,49,4.490566038,1.588693725,53
I619,Phone 1,Object,Pixabay,4.50980392156863,0.829470760998123,102,2.40594059405941,1.39411776993038,101,I619,4.5,0.821229934,44,4.517241379,0.842747789,58,2.553191489,1.298971343,47,2.269230769,1.470165852,52
I830,Thunderstorm 6,Scene,Pixabay,4.50925925925926,1.41087478908449,108,4.50961538461539,1.80072904495742,104,I830,4.596491228,1.437503405,57,4.411764706,1.388185443,51,4.448979592,1.837811476,49,4.563636364,1.782254465,55
I521,Neutral face 3,Person,Pixabay,4.5049504950495,0.98614159608281,101,2.62135922330097,1.43565592616092,103,I521,4.448275862,1.028922342,58,4.581395349,0.931781656,43,2.857142857,1.541103501,49,2.41509434,1.32191531,53
I751,Skijump 1,Scene,Wikipedia,4.5,1.14968786121183,102,3.99009900990099,1.77479604183101,101,I751,4.522727273,1.109968287,44,4.482758621,1.188266898,58,3.872340426,1.701879029,47,4.057692308,1.872541123,52
I46,Bar 3,Scene,Pixabay,4.49019607843137,1.30304364218925,102,3.25742574257426,1.61030099886037,101,I46,4.511111111,1.391895735,45,4.482142857,1.250324633,56,3.408163265,1.512701327,49,3.115384615,1.699525264,52
I392,Gazing 4,Person,Pixabay,4.49019607843137,1.01225263976793,102,3.00990099009901,1.36744323103338,101,I392,4.431818182,0.818328622,44,4.534482759,1.142719398,58,2.914893617,1.248125329,47,3.096153846,1.445203227,52
I479,Lightning 6,Scene,Wikipedia,4.49019607843137,1.4470529836223,102,4.71287128712871,1.60210257888418,101,I479,4.555555556,1.454703274,45,4.464285714,1.451823752,56,4.571428571,1.755942292,49,4.846153846,1.446898175,52
I761,Skyscraper 2,Scene,Wikipedia,4.49019607843137,0.853009791120152,102,2.89108910891089,1.48930178338045,101,I761,4.522727273,0.698457981,44,4.465517241,0.959084308,58,3.063829787,1.50945218,47,2.711538462,1.404984662,52
I662,Research 1,Scene,Pixabay,4.48514851485149,1.37560067887551,101,4.37864077669903,1.85301294057241,103,I662,4.586206897,1.139936637,58,4.348837209,1.645827639,43,4.428571429,1.755942292,49,4.358490566,1.962086209,53
I831,Thunderstorm 7,Scene,Pixabay,4.48514851485149,1.17994797670184,101,4.15533980582524,1.73067640382959,103,I831,4.431034483,1.027892905,58,4.558139535,1.368042146,43,4.204081633,1.485760073,49,4.094339623,1.953932435,53
I460,Lake 6,Scene,Pixabay,4.48039215686275,0.852839081043838,102,2.47524752475248,1.4324388950733,101,I460,4.466666667,0.814638793,45,4.5,0.894427191,56,2.632653061,1.424398668,49,2.326923077,1.437879073,52
I672,Rocks 5,Object,Pixabay,4.48039215686275,0.841149521760358,102,2.16831683168317,1.37163629968511,101,I672,4.340909091,0.680054096,44,4.586206897,0.93723151,58,2.29787234,1.300750513,47,2.019230769,1.393125765,52
I10,Alcohol 7,Object,Pixabay,4.47524752475248,1.15407156975588,101,3.12621359223301,1.65493683103477,103,I10,4.431034483,1.125650985,58,4.534883721,1.202157529,43,3.204081633,1.593993829,49,3.075471698,1.730374088,53
I78,Bird 5,Animal,Pixabay,4.47058823529412,1.37665027773467,102,4.44554455445545,1.54580236462979,101,I78,4.409090909,1.206921547,44,4.517241379,1.501360544,58,4.170212766,1.50822598,47,4.673076923,1.580781066,52
I477,Lightning 4,Scene,Wikipedia,4.46078431372549,1.36194072818102,102,4.83168316831683,1.61906952865337,101,I477,4.659090909,1.199674022,44,4.310344828,1.465472758,58,4.70212766,1.600474028,47,4.961538462,1.644498117,52
I748,Sidewalk 5,Object,Pixabay,4.46078431372549,0.779331633262111,102,1.98019801980198,1.33401797603932,101,I748,4.533333333,0.842075358,45,4.410714286,0.733033193,56,2.040816327,1.413612153,49,1.923076923,1.265626309,52
I542,Nude man 2,Person,Flickr/Charles Roffey,4.44117647058824,1.04903094756343,102,3.05940594059406,1.60512792124627,101,I542,4.266666667,1.23214521,45,4.571428571,0.870885502,56,2.857142857,1.5,49,3.25,1.690515642,52
I161,City 1,Scene,Pixabay,4.43564356435644,1.04322424803259,101,3.13592233009709,1.56586469057909,103,I161,4.534482759,0.90254061,58,4.302325581,1.205836673,43,3.530612245,1.555930065,49,2.811320755,1.494304621,53
I480,Lightning 7,Scene,Wikipedia,4.43564356435644,1.19512209906903,101,4.46601941747573,1.67341106362261,103,I480,4.344827586,1.13248251,58,4.558139535,1.278062626,43,4.448979592,1.608068516,49,4.471698113,1.760722902,53
I332,Fire hydrant 4,Object,Pixabay,4.43518518518519,0.949895696666126,108,2.29807692307692,1.38563929861637,104,I332,4.385964912,1.04803193,57,4.490196078,0.833607798,51,2.142857143,1.38443731,49,2.436363636,1.384619701,55
I555,Nude man 16,Person,Flickr/David Shankbone,4.42592592592593,1.47378147801126,108,3.88461538461538,2.00633797841852,104,I555,3.859649123,1.394358487,57,5.058823529,1.30248631,51,2.755102041,1.750364394,49,4.890909091,1.663026327,55
I633,Pinecone 2,Object,Pixabay,4.42156862745098,0.969191502496266,102,2.12871287128713,1.39759340536963,101,I633,4.377777778,1.028876017,45,4.464285714,0.933503386,56,1.979591837,1.361521758,49,2.269230769,1.429594549,52
I68,Bear 2,Animal,Flickr/Tim Williams,4.41666666666667,1.31933854851872,108,3.77884615384615,1.72337854436265,104,I68,4.403508772,1.320979738,57,4.431372549,1.330487158,51,3.612244898,1.705583069,49,3.927272727,1.741163356,55
I808,Sun 1,Object,Pixabay,4.41584158415842,1.35843532590016,101,4.50485436893204,1.85172832043508,103,I808,4.534482759,1.217064591,58,4.255813953,1.528974497,43,4.448979592,1.82644035,49,4.547169811,1.907132743,53
I478,Lightning 5,Scene,Wikipedia,4.41176470588235,1.3076540946356,102,4.53465346534653,1.65266062115392,101,I478,4.704545455,1.047245456,44,4.189655172,1.444370761,58,4.553191489,1.51526308,47,4.538461538,1.798273011,52
I194,Crow 2,Animal,Pixabay,4.40740740740741,1.18429786791357,108,2.66346153846154,1.43202332873467,104,I194,4.456140351,1.166039932,57,4.352941176,1.21364788,51,2.428571429,1.38443731,49,2.872727273,1.453661347,55
I318,Fire 1,Person,Pixabay,4.40740740740741,1.21545374041335,108,4.35576923076923,1.70047548593544,104,I318,4.578947368,1.209299804,57,4.215686275,1.205217416,51,3.897959184,1.710809968,49,4.763636364,1.598189211,55
I125,Car race 3,Scene,Wikipedia,4.3960396039604,1.07776813759539,101,3.68932038834951,1.79885108329577,103,I125,4.482758621,1.111998033,58,4.279069767,1.031078524,43,3.918367347,1.869009705,49,3.471698113,1.738741516,53
I123,Car race 1,Scene,Wikipedia,4.38888888888889,1.16677792081908,108,3.21153846153846,1.83108581996032,104,I123,4.385964912,1.333020013,57,4.392156863,0.96080032,51,2.755102041,1.714285714,49,3.618181818,1.850834738,55
I784,Soldiers 3,Person,Pixabay,4.38613861386139,1.48303942651369,101,4.45631067961165,1.8191610813193,103,I784,4.517241379,1.477805145,58,4.209302326,1.48897759,43,4.387755102,1.765601013,49,4.528301887,1.897404843,53
I247,Doctor 6,Person,Pixabay,4.38235294117647,0.901529148110173,102,2.55445544554455,1.4385774051107,101,I247,4.2,1.035725481,45,4.535714286,0.76191829,56,2.612244898,1.411505203,49,2.5,1.475286612,52
I541,Nude man 1,Person,Flickr/Charles Roffey,4.38235294117647,0.856473516286508,102,3.28712871287129,1.63912558190864,101,I541,4.25,0.94315157,44,4.482758621,0.777792181,58,2.957446809,1.744026411,47,3.615384615,1.483951352,52
I832,Thunderstorm 8,Scene,Pixabay,4.37254901960784,1.3637569585992,102,4.74257425742574,1.84202858472139,101,I832,4.613636364,1.297867824,44,4.189655172,1.394939432,58,4.723404255,1.702965797,47,4.769230769,1.986378956,52
I124,Car race 2,Scene,Wikipedia,4.36633663366337,1.06510818490168,101,3.59223300970874,1.81192614014232,103,I124,4.379310345,0.988132852,58,4.348837209,1.172781004,43,3.755102041,1.909740517,49,3.433962264,1.737697791,53
I834,Thunderstorm 10,Scene,Pixabay,4.36633663366337,1.18930881000039,101,4.40776699029126,1.68869884476524,103,I834,4.293103448,1.076195715,58,4.465116279,1.33361016,43,4.489795918,1.515509389,49,4.320754717,1.858179267,53
I286,Drink 2,Object,Pixabay,4.36274509803922,1.24112066642978,102,2.87128712871287,1.53403628598957,101,I286,4.466666667,1.217299545,45,4.285714286,1.275136866,56,2.836734694,1.448374646,49,2.903846154,1.624078808,52
I599,Paper 5,Object,Pixabay,4.36274509803922,0.952216961780489,102,2.25742574257426,1.31646090216561,101,I599,4.159090909,0.607824249,44,4.517241379,1.127664553,58,2.404255319,1.345840201,47,2.134615385,1.299001821,52
I778,Soccer 1,Object,Pixabay,4.36274509803922,0.75503872677905,102,2.44554455445545,1.50648762042542,101,I778,4.204545455,0.667502999,44,4.482758621,0.800030247,58,2.680851064,1.490643033,47,2.230769231,1.503138998,52
I244,Doctor 3,Person,Pixabay,4.35185185185185,1.16261721197707,108,3.18269230769231,1.67079088927023,104,I244,4.298245614,0.999373237,57,4.411764706,1.329307648,51,2.87755102,1.494889253,49,3.454545455,1.782821129,55
I553,Nude man 14,Person,Flickr/See-ming Lee,4.34259259259259,1.41528397491961,108,3.70192307692308,1.97006632233886,104,I553,3.807017544,1.245543434,57,4.941176471,1.36252361,51,2.673469388,1.760536792,49,4.618181818,1.683150805,55
I56,BDSM 1,Person,Wikipedia,4.33333333333333,1.48479643791538,102,4.55445544554455,1.71741228320257,101,I56,4.711111111,1.408129356,45,4.053571429,1.494470327,56,5.040816327,1.499432999,49,4.096153846,1.796069951,52
I449,Keyboard 3,Object,Pixabay,4.33333333333333,0.722116434665852,102,2.28712871287129,1.48550754736128,101,I449,4.386363636,0.618170936,44,4.293103448,0.794909698,58,2.574468085,1.528635095,47,2,1.371988681,52
I692,Sad face 5,Person,Pixabay,4.33333333333333,1.17172406893832,102,3.10891089108911,1.53558451476309,101,I692,4.466666667,1.057441165,45,4.25,1.254084237,56,3.367346939,1.64182162,49,2.865384615,1.400683953,52
I840,Timber 2,Object,Pixabay,4.33333333333333,0.998348471209826,102,2.10891089108911,1.45534181619996,101,I840,4.333333333,1.022474716,45,4.339285714,0.995933289,56,2.0816326530000002,1.366820134,49,2.134615385,1.54702556,52
I321,Fire 4,Scene,Pixabay,4.32352941176471,1.35092021959864,102,4.20792079207921,1.73963692581624,101,I321,4.355555556,1.170771998,45,4.321428571,1.490663584,56,4.142857143,1.779513042,49,4.269230769,1.716304564,52
I683,Rooster 1,Animal,Flickr/Craig Marren,4.32352941176471,1.17027342752281,102,3.45544554455446,1.58445418031098,101,I683,4.181818182,1.017811772,44,4.431034483,1.271993448,58,3.191489362,1.469076875,47,3.730769231,1.646331449,52
I316,Fence 6,Object,Pixabay,4.31372549019608,1.02426396811248,102,2.5049504950495,1.35368949450188,101,I316,4.159090909,1.033017297,44,4.431034483,1.01068101,58,2.617021277,1.29469136,47,2.384615385,1.374185622,52
I670,Rocks 3,Object,Pixabay,4.31372549019608,0.674579328495119,102,2.1980198019802,1.35661197090545,101,I670,4.272727273,0.544043276,44,4.344827586,0.762077588,58,2.212765957,1.284289183,47,2.173076923,1.424177146,52
I674,Rocks 7,Object,Pixabay,4.31372549019608,0.703321570001209,102,1.92079207920792,1.27814841326688,101,I674,4.355555556,0.679423404,45,4.285714286,0.731481329,56,1.959183673,1.274087642,49,1.884615385,1.293328979,52
I744,Sidewalk 1,Object,Pixabay,4.31372549019608,0.703321570001209,102,2.2970297029703,1.38956507192319,101,I744,4.311111111,0.763431911,45,4.321428571,0.663520716,56,2.346938776,1.407583929,49,2.25,1.38443731,52
I824,Swingset 1,Object,Pixabay,4.31372549019608,0.730934464384465,102,2.71287128712871,1.53841888745144,101,I824,4.295454545,0.701478354,44,4.327586207,0.758297517,58,2.808510638,1.555331614,47,2.615384615,1.510146677,52
I669,Rocks 2,Object,Pixabay,4.30693069306931,0.731335412207364,101,2.10679611650485,1.39966817747765,103,I669,4.224137931,0.701954751,58,4.418604651,0.76321869,43,2.367346939,1.453356425,49,1.886792453,1.325205026,53
I560,Nude man 3,Person,Flickr/Charles Roffey,4.30392156862745,1.11505641367099,102,3.25742574257426,1.80916259825663,101,I560,4.136363636,1.069468659,44,4.431034483,1.14113008,58,2.808510638,1.872435033,47,3.711538462,1.660811737,52
I842,Timber 4,Object,Pixabay,4.30392156862745,0.728340249155633,102,2.26732673267327,1.37033637555829,101,I842,4.272727273,0.694283514,44,4.327586207,0.758297517,58,2.510638298,1.283208283,47,2.019230769,1.378979228,52
I893,Yarn 3,Object,Pixabay,4.30392156862745,0.700625119549713,102,1.94059405940594,1.31012810196727,101,I893,4.111111111,0.382706998,45,4.464285714,0.852041094,56,1.795918367,1.040424429,49,2.076923077,1.519109051,52
I552,Nude man 13,Person,Flickr/Sasha Kargaltsev,4.2970297029703,1.15364253090327,101,3.48543689320388,1.83572434637678,103,I552,4.051724138,1.050019445,58,4.627906977,1.215441441,43,2.979591837,2.015458963,49,3.924528302,1.54233909,53
I746,Sidewalk 3,Object,Pixabay,4.2970297029703,0.575231335298166,101,2.23300970873786,1.47664088519395,103,I746,4.275862069,0.586189103,58,4.325581395,0.565724577,43,2.367346939,1.509606427,49,2.132075472,1.454935048,53
I28,Archery 1,Person,Pixabay,4.29411764705882,1.27883173243532,102,3.75247524752475,1.54535394388509,101,I28,4.533333333,1.272077756,45,4.125,1.26580912,56,3.897959184,1.530861658,49,3.615384615,1.561219309,52
I642,Police 3,Person,Pixabay,4.28703703703704,1.21556052933805,108,3.39423076923077,1.68614150917026,104,I642,4.210526316,1.359317609,57,4.37254902,1.038475504,51,3.142857143,1.732050808,49,3.618181818,1.627209712,55
I195,Cups 1,Object,Pixabay,4.27722772277228,0.618365779796847,101,2.02912621359223,1.45154623898585,103,I195,4.275862069,0.669985688,58,4.279069767,0.548833455,43,2.265306122,1.630126659,49,1.811320755,1.256622515,53
I589,Office supplies 4,Object,Pixabay,4.27722772277228,0.736461972965178,101,2.14705882352941,1.40294639618374,102,I589,4.206896552,0.642326383,58,4.372093023,0.845809159,43,2.306122449,1.431841495,49,2.019230769,1.378979228,52
I659,Railroad 1,Scene,Pixabay,4.26470588235294,1.11627448439867,102,2.95049504950495,1.58981909426049,101,I659,4.266666667,0.986269371,45,4.285714286,1.216765993,56,2.93877551,1.586507738,49,2.961538462,1.6083305,52
I50,Bark 2,Object,Pixabay,4.25925925925926,0.857843093623741,108,2.11538461538462,1.45687317989085,104,I50,4.228070175,0.906672564,57,4.294117647,0.807319457,51,2.183673469,1.467331327,49,2.054545455,1.458286435,55
I153,Child labor 1,Person,Pixabay,4.25925925925926,1.00810148549323,108,3.27884615384615,1.49729030831155,104,I153,4.385964912,0.921070533,57,4.117647059,1.088982256,51,3.163265306,1.57251045,49,3.381818182,1.433603451,55
I54,Bark 6,Object,Pixabay,4.25742574257426,0.687800339437757,101,2.20388349514563,1.38166724592081,103,I54,4.189655172,0.687147589,58,4.348837209,0.686041819,43,2.530612245,1.459195566,49,1.905660377,1.259794717,53
I475,Lightning 2,Scene,Wikipedia,4.25742574257426,1.38313748663345,101,4.62135922330097,1.69842201766394,103,I475,4.206896552,1.280879915,58,4.325581395,1.523169162,43,4.714285714,1.486046208,49,4.528301887,1.897404843,53
I5,Alcohol 2,Object,Pixabay,4.25,1.13668644522857,108,3,1.70094205765368,104,I5,4.280701754,1.278313425,57,4.215686275,0.965685777,51,2.816326531,1.641562637,49,3.163636364,1.75080549,55
I295,Excited face 4,Person,Wikipedia,4.24752475247525,0.931728936913085,101,3.0873786407767,1.56622936815045,103,I295,4.25862069,0.909218767,58,4.23255814,0.971920272,43,3.102040816,1.648798779,49,3.075471698,1.517197018,53
I331,Fire hydrant 3,Object,Pixabay,4.24509803921569,0.666545319959921,102,2.34653465346535,1.39596306229324,101,I331,4.244444444,0.570309149,45,4.25,0.744678088,56,2.591836735,1.484901334,49,2.115384615,1.278078309,52
I667,Rock climbing 4,Person,Wikipedia,4.24074074074074,1.32460800317037,108,4.23076923076923,1.80737845463184,104,I667,4.49122807,1.297288477,57,3.960784314,1.310889535,51,3.714285714,1.881931632,49,4.690909091,1.620159197,55
I52,Bark 4,Object,Pixabay,4.23762376237624,0.736865182397501,101,2.24271844660194,1.50467258778151,103,I52,4.25862069,0.784953789,58,4.209302326,0.674647687,43,2.367346939,1.536959628,49,2.150943396,1.48578167,53
I588,Office supplies 3,Object,Pixabay,4.23762376237624,0.763524915788413,101,2.71844660194175,1.60524554183205,103,I588,4.24137931,0.844182254,58,4.23255814,0.648706012,43,2.673469388,1.586239724,49,2.79245283,1.633289396,53
I597,Paper 3,Object,Pixabay,4.23529411764706,0.733585668099032,102,1.82178217821782,1.19495639756403,101,I597,4.222222222,0.670443845,45,4.25,0.79200551,56,1.734693878,1.075784795,49,1.903846154,1.30248052,52
I330,Fire hydrant 2,Object,Pixabay,4.22222222222222,0.71477508825593306,108,1.98076923076923,1.24620409454377,104,I330,4.175438596,0.684595997,57,4.274509804,0.750424716,51,1.897959184,1.22890361,49,2.054545455,1.268101261,55
I685,Rugby 1,Person,Pixabay,4.22222222222222,1.05310695938863,108,3.98076923076923,1.74033123301211,104,I685,4.403508772,1.178068169,57,4.019607843,0.86000456,51,3.448979592,1.696334584,49,4.454545455,1.653483212,55
I312,Fence 2,Object,Pixabay,4.21782178217822,0.558640499714076,101,2.30097087378641,1.49400731982556,103,I312,4.24137931,0.53999171,58,4.186046512,0.587805197,43,2.448979592,1.400315805,49,2.188679245,1.58182713,53
I55,Barrels 1,Object,Pixabay,4.20792079207921,0.571258814954628,101,2.46601941747573,1.49387989372445,103,I55,4.275862069,0.615390432,58,4.11627907,0.498058245,43,2.857142857,1.486046208,49,2.113207547,1.436614307,53
I673,Rocks 6,Object,Pixabay,4.20588235294118,0.694222769252683,102,1.85148514851485,1.24407506697837,101,I673,4.2,0.660578259,45,4.214285714,0.731481329,56,1.775510204,1.104258917,49,1.923076923,1.369788217,52
I101,Bungee jumping 1,Person,Wikipedia,4.2037037037037,1.3586638520215,108,4.55769230769231,1.97472831154219,104,I101,4.263157895,1.408219694,57,4.137254902,1.311786688,51,3.93877551,2.075734441,49,5.109090909,1.717801429,55
I780,Socks 1,Object,Pixabay,4.2037037037037,0.559693829174542,108,1.90384615384615,1.3547416245563,104,I780,4.210526316,0.589698534,57,4.196078431,0.529890851,51,1.959183673,1.398796859,49,1.854545455,1.325227888,55
I894,Yarn 4,Object,Pixabay,4.2037037037037,0.5071315569563,108,1.98076923076923,1.3144511884475,104,I894,4.192982456,0.515426193,57,4.215686275,0.502542555,51,2.040816327,1.306381511,49,1.927272727,1.331311599,55
I53,Bark 5,Object,Pixabay,4.1980198019802,0.616762547179999,101,2.05825242718447,1.37787306053567,103,I53,4.172413793,0.652604258,58,4.23255814,0.570597402,43,2.265306122,1.524460426,49,1.886792453,1.219400505,53
I329,Fire hydrant 1,Object,Pixabay,4.19607843137255,0.718072442996927,102,2.32673267326733,1.32747060902371,101,I329,4.090909091,0.42141411,44,4.275862069,0.874454285,58,2.361702128,1.241064268,47,2.269230769,1.373636716,52
I92,Bottle 1,Object,Pixabay,4.17647058823529,0.801134896811242,102,2.15841584158416,1.34709074131869,101,I92,4.136363636,0.408679615,44,4.206896552,1.004526958,58,2.382978723,1.391795704,47,1.923076923,1.234252236,52
I6,Alcohol 3,Object,Pixabay,4.16666666666667,0.952125021241836,108,2.34615384615385,1.3848643042371,104,I6,4.140350877,1.042637392,57,4.196078431,0.848990173,51,2.469387755,1.430356028,49,2.236363636,1.346650665,55
I447,Keyboard 1,Object,Pixabay,4.16666666666667,0.75888575606548,102,2.14851485148515,1.45179983891624,101,I447,4.113636364,0.784023881,44,4.206896552,0.74359536,58,2.276595745,1.513736058,47,2,1.357621912,52
I595,Paper 1,Object,Pixabay,4.15841584158416,0.484410430674789,101,1.86407766990291,1.4283443293968,103,I595,4.120689655,0.461788522,58,4.209302326,0.514464101,43,1.93877551,1.491757399,49,1.811320755,1.387535222,53
I782,Soldiers 1,Scene,Pixabay,4.15740740740741,1.39533292203298,108,4.01923076923077,1.68362051642165,104,I782,4.280701754,1.436195196,57,4.019607843,1.348928405,51,3.693877551,1.770170444,49,4.309090909,1.561963713,55
I95,Bricks 1,Object,Pixabay,4.15686274509804,0.714005547295417,102,1.81188118811881,1.22239822715127,101,I95,4.111111111,0.804030252,45,4.196428571,0.644406502,56,1.775510204,1.177308125,49,1.846153846,1.273941166,52
I196,Cups 2,Object,Pixabay,4.14851485148515,0.433269860799511,101,2.0873786407767,1.40800788291928,103,I196,4.155172414,0.488525319,58,4.139534884,0.350604604,43,2.12244898,1.183790752,49,2.075471698,1.603470474,53
I126,Car race 4,Scene,Wikipedia,4.14705882352941,1.1379768292159,102,3.47524752475248,1.72970552063605,101,I126,4.113636364,1.10423938,44,4.172413793,1.171862081,58,3.872340426,1.609982734,47,3.134615385,1.76044609,52
I198,Cups 4,Object,Pixabay,4.13888888888889,0.618383985800151,108,2.20192307692308,1.33932172148332,104,I198,4.192982456,0.692784147,57,4.078431373,0.523187815,51,1.897959184,1.159110614,49,2.472727273,1.43829304,55
I238,Dirt 3,Scene,Pixabay,4.13861386138614,0.566210260774158,101,2.03883495145631,1.3714335572326,103,I238,4.137931034,0.605480116,58,4.139534884,0.515539262,43,2.306122449,1.488904542,49,1.811320755,1.225633334,53
I760,Skyscraper 1,Scene,Wikipedia,4.12962962962963,0.843807487817605,108,2.25,1.39868176495286,104,I760,4.333333333,0.74001287,57,3.901960784,0.900108926,51,2.387755102,1.426188489,49,2.127272727,1.375103302,55
I182,Cotton swabs 3,Object,Pixabay,4.12745098039216,0.608057589564304,102,1.81188118811881,1.24669861062832,101,I182,4.066666667,0.750757194,45,4.178571429,0.471251443,56,1.775510204,1.085228588,49,1.846153846,1.391636297,52
